city,activity,name,address,latitude,longitude,rating,total_ratings,place_id,phone_number
Kathmandu,Mountain Climbing,Climb High HImalaya,"Mandala Street, Kathmandu 40005, Nepal",27.7150995,85.3108081,5,1,ChIJxaY5T7EZ6zkRLX2vf5AucRk,980-3001116
Kathmandu,Mountain Climbing,Nepal Hiking Adventure Company,"Z Street, Kathmandu 44600, Nepal",27.7166845,85.3097217,4.8,31,ChIJp79p66Yf6zkRq1AZgxYqF1I,980-1087391
Kathmandu,Mountain Climbing,Adventure Blossom Treks and Expedition,"Timila Marg, Kathmandu 44600, Nepal",27.7205766,85.305125,5,18,ChIJs4-_hYEZ6zkRTz16-MUilCw,985-1109501
Kathmandu,Mountain Climbing,Himalayan Climbing & Mountaineering School,"Dhumbarahi Chowk, Kathmandu 44600, Nepal",27.7338894,85.3436231,5,2,ChIJq6rqzUIZ6zkRY6loIsApqw0,01-4008536
Kathmandu,Mountain Climbing,Astrek Park,"Astrek Complex, Amrit Marg, Kathmandu 44600, Nepal",27.7163345,85.3127101,4.3,202,ChIJX-R0MkkZ6zkRNYVyoyRmYZM,01-4519265
Kathmandu,Mountain Climbing,Nepalaya Treks & Expedition,"Kathmandu 21292, Nepal",27.7112976,85.3110335,5,84,ChIJPwqtS7wZ6zkRFMRMHUk6Kds,985-1180282
Kathmandu,Mountain Climbing,Pasang Lhamu Foundation,"P8MV+FCJ, Ring Rd, Kathmandu 44600, Nepal",27.7337092,85.3434862,4.5,52,ChIJOyYdP0MZ6zkRHP78jK6ydMA,01-4370742
Kathmandu,Mountain Climbing,Everest Base Camp Trek,"Thamel Marg, Kathmandu 44600, Nepal",27.7147097,85.3102027,3.8,21,ChIJOzJZXe8Z6zkRMXU4U7l9t5A,985-1137385
Kathmandu,Mountain Climbing,The Mountain Everest,"P866+XC7, Kathmandu 46000, Nepal",27.7124215,85.3110367,3,4,ChIJ7X0a904Z6zkRBP_R48w2vgQ,984-9999281
Kathmandu,Mountain Climbing,Actual Adventure Nepal Trekking,"Keshar Mahal, Tridevi Marga, Kathmandu 44600, Nepal",27.7146597,85.3139475,4.8,13,ChIJp9Na7jEZ6zkR0LMX2fZQY9k,985-1012358
Kathmandu,Mountain Climbing,Mountain Planner Adventure Travel,"Lazimpat Rd, Kathmandu 44600, Nepal",27.722656,85.3222279,5,14,ChIJXQcbxwsZ6zkR8rMeK05cYR8,985-1249774
Kathmandu,Mountain Climbing,Magic Himalaya Treks,"shukra bhawan, Thamel Marg, Kathmandu 44600, Nepal",27.7169091,85.3116342,5,32,ChIJC0ogIv0Y6zkR-FgL2XS2pqA,984-9334818
Kathmandu,Mountain Climbing,Adventure Great Himalaya Treks & Expedition,"Saat Ghumti Marg, Kathmandu 44600, Nepal",27.7156499,85.3098571,4.9,64,ChIJX3fTwPwY6zkRq3cnXvyGT_I,984-1273869
Kathmandu,Mountain Climbing,SummitClimb Nepal,"P79M+3WQ, Swayambhu Cir Rd, Kathmandu 44600, Nepal",27.7177,85.2848495,4.5,2,ChIJBVL9S5AY6zkRshXp1xyTH6k,985-1023985
Kathmandu,Mountain Climbing,Mountain Hiking & Trekking P Ltd,"P886+5W5, Kathmandu 44600, Nepal",27.7153786,85.3123557,5,2,ChIJp3er6fwY6zkRnDwbz-r9nOk,984-1289596
Kathmandu,Mountain Climbing,Gateway Adventure Hub,"Gokarna, Kathmandu 44600, Nepal",27.7448256,85.3787168,4.8,64,ChIJxWgh-pkb6zkRHQ-Qr-sPOtI,980-3884970
Kathmandu,Mountain Climbing,Amadablam Expedition,"Thamel Road 29, Kathmandu 44601, Nepal",27.7247429,85.3132683,5,2,ChIJR-8UAP0Y6zkRtPs5moNsuM8,985-1053909
Kathmandu,Mountain Climbing,Annapurna Trekking,"P887+87Q, Kathmandu 44600, Nepal",27.7158431,85.3132435,5,13,ChIJK1ULaf0Y6zkRaGEN1fbq2_U,Not available
Kathmandu,Mountain Climbing,Nepal Mountaineering Association,"P87F+6G9, Manakamana Marga, Kathmandu 44600, Nepal",27.713026,85.323855,4.3,49,ChIJLWf2igUZ6zkRI99DPZ01f0M,01-4434525
Kathmandu,Mountain Climbing,Asian Hiking Team Pvt. Ltd.,"गा: हिटी सडक, Kathmandu 44600, Nepal",27.717532,85.312225,4.1,15,ChIJp3er6fwY6zkRkrkvx_WlfKg,984-1306857
Kathmandu,Mountain Climbing,Himalayan Smile Treks & Adventures,"3 floor, Everest Plaza, Saat Ghumti Marg, Kathmandu 44601, Nepal",27.7154597,85.3093091,4.2,19,ChIJtYHccf0Y6zkRkOycj8qu4uM,985-1361235
Kathmandu,Mountain Climbing,Adventure Victory Team Pvt. Ltd.,"Kathmandu 44600, Nepal",27.7118386,85.3080177,5,4,ChIJdVFJ_OEZ6zkR48VjBM2ZaUk,985-1115281
Kathmandu,Mountain Climbing,Nepal Hiking Trek Pvt.Ltd.,"Post Box: 23208, Nayabazar-16, Kathmandu 44600, Nepal",27.7232924,85.3070701,4.8,23,ChIJvZAqieYY6zkRKx1v7oVH_00,986-0527109
Kathmandu,Mountain Climbing,Mountaineering in Nepal,"Kathmandu 44600, Nepal",27.715107,85.312645,0,0,ChIJbZDha_0Y6zkR9W8bj1yAtYg,01-4420136
Kathmandu,Mountain Climbing,Great Panorama Treks and Expedition (P) Ltd,"Unnamed Road, 44600, Budhanilkantha, Nepal",27.7338778,85.3604612,5,8,ChIJAyjjzeYb6zkRJ0hMVWR5RhA,984-1074806
Kathmandu,Mountain Climbing,Alpha Adventure Treks,"Kanti Path, Kathmandu 44600, Nepal",27.7114557,85.3153163,4.5,2,ChIJCdbONgUZ6zkRU0dxHA-5QrQ,974-1803689
Kathmandu,Mountain Climbing,Nepal Hiking Pvt. Ltd.,"Kaldhara, Kathmandu, Nepal",27.7150772,85.3069982,4.8,13,ChIJCWgFc-MY6zkRKtT0Kez48OA,985-1068290
Kathmandu,Mountain Climbing,Nepal Peak Adventure Pvt Ltd,"Kathmandu 44600, Nepal",27.7155603,85.3118816,5,6,ChIJLzGE7mQZ6zkRBFJrfmy_Yt4,984-1319155
Kathmandu,Mountain Climbing,HIMALAYAN TREKKERS PVT.LTD,"POB. No: 20620, Thamel Marg 26, Kathmandu 44600, Nepal",27.7151201,85.3113085,4.9,96,ChIJ-Yy75-UY6zkRK3lkoiG44gU,985-1042334
Kathmandu,Mountain Climbing,Mera Alpine Treks,"Kathmandu 44600, Nepal",27.7394252,85.3624263,5,3,ChIJe9zWg_4Z6zkRYdza_LvE890,980-8241800
