city,name,address,latitude,longitude,rating,total_ratings,place_id,phone_number
Bharatpur,Green Park Chitwan,"Tiger Point , Baghmara Chitwan National Park, 44200, Nepal",27.5912717,84.4858852,4.6,1087,ChIJPV473wXvlDkRBiAlbgCpvu0,056-580510
Bharatpur,Happy Lemon Tree Lodge,"Badreni Road, 44200, Nepal",27.5809707,84.4905929,4,151,ChIJ2ezvXf3vlDkR1K52ITdh_k0,984-5500576
Bharatpur,Chitwan Riverside Resort,"HFMQ+8PR Elephant Junction, Baadreni Road, Ratnanagar 44204, Nepal",27.5820426,84.4886169,4.2,314,ChIJHUBcn8DqlDkR-FCwBK9cQ1U,985-5086291
Bharatpur,Tiger corner inn,"HGG3+52X, Ratnanagar 44200, Nepal",27.5754759,84.50264,4.7,66,ChIJ1e1dDOzvlDkRpdMdVVjDTZ4,980-7228041
Bharatpur,Hotel Disney,"New Rd, Bharatpur 44207, Nepal",27.6952708,84.4184074,4,83,ChIJs43_fnf7lDkRA7eDMxs9R24,056-595603
Bharatpur,Lake Twenty Thousand Farm and Retreat (LTK),"West, Haweli, Devnagar/Champanagar, Bharatpur 44200, Nepal",27.6022773,84.4005101,4.1,266,ChIJTyXf3GDwlDkRbngaTDa9mFU,Not available
Bharatpur,Soaltee Westend Resort Chitwan,"Bharatpur 22, Bharatpur 44200, Nepal",27.5657669,84.3482774,4.3,163,ChIJ_2FlGSz4lDkRXRXJHSZBErs,056-411122
Bharatpur,Hotel Rhino Land,"HFHX+3P5, Ratnanagar 44200, Nepal",27.5776298,84.4993502,4.8,258,ChIJUT-U5uDulDkR1DYU3mYI7hk,984-5065547
Bharatpur,Chitwan Tiger Camp,"Ratnanagar 2, Nepal",27.5746406,84.4939243,4.2,636,ChIJeaHi0N3ulDkRzMnk5rPB9lk,056-580060
Bharatpur,Hotel Park Inn,"HFRW+3XW, Shisuwar Road, Ratnanagar 44200, Nepal",27.5903139,84.4979392,3.6,126,ChIJJYSnYhnvlDkRN5MK9qffvUU,985-5066864
Bharatpur,Hotel National Park Sauraha,"National park, Sauraha Road 44200, Ratnanagar 00977, Nepal",27.5784359,84.4999188,4.7,493,ChIJreCWw-DulDkRiZkClvjOOdw,984-5155749
Bharatpur,Chitwan Gaida Lodge,"Bachhauli-2, 44204, Nepal",27.5745044,84.4992428,4.1,306,ChIJGeRvPufulDkRip4bX0ar6v4,984-5239509
Bharatpur,Chautari Garden Resort,"Baadreni Road, Ratnanagar 44204, Nepal",27.5825709,84.4898645,4.1,100,ChIJxcgSrgLvlDkRx0Jtb_7wV5k,056-580198
Bharatpur,Hotel the Narayani,"Lali Guransh Chowk Bus Stop, Mahendra Hwy, Gaindakot 33000, Nepal",27.7052104,84.4077496,4.1,126,ChIJ8Y5qHxD7lDkR7Z-4M8U6u_M,078-501847
Bharatpur,Chitwan Village Resort,"HFHV+V23, Sauraha Road, Narayani 00977, Nepal",27.5796318,84.4925537,4.4,235,ChIJBaaK7uLulDkRmNJS88F57as,985-5062152
Bharatpur,chitwan park village,"Sauraha Road 6, Ratnanagar 44200, Nepal",27.5772341,84.4987595,4.3,120,ChIJOeH__yDvlDkRnrWsbX1jIpU,985-5043812
Bharatpur,Hotel Hermitage,"HFJR+4PP, Ratnanagar 44200, Nepal",27.5803384,84.4918304,3.9,248,ChIJTzycvuLulDkRdFn7DLNki1w,01-4424390
Bharatpur,Hotel Nepal Inn,"Sauraha Road, Ratnanagar 44200, Nepal",27.5777234,84.4998245,4.9,11,ChIJmeTk1VvvlDkR9mjqmy15tFQ,985-5017245
Bharatpur,Sauraha Boutique Resort,"Ratnanagar 44200, Nepal",27.5792799,84.4984552,5,4,ChIJOeH__yDvlDkRUdm576H1DV0,985-5054954
Bharatpur,Hotel Red Karpet,"Bharatpur 44207, Nepal",27.691438,84.4258603,3.6,708,ChIJnRZbvTn7lDkRpo7G-SFdzEE,056-590415
Bharatpur,Kasara Chitwan,"Bharatpur 44200, Nepal",27.5631049,84.3424404,4.5,505,ChIJ8WA2SMX2lDkRDGOQMVndgYQ,980-1249337
Bharatpur,Bharatpur,"Rhino Taal Rd 11, Bharatpur 44207, Nepal",27.6667896,84.4565454,0,0,ChIJheCQzCPllDkRUcyDzeA1B38,913-5155346
Bharatpur,Hotel Moon Star,"Boston, College Road, Bharatpur 44200, Nepal",27.6669962,84.4354969,4,84,ChIJE096H8n7lDkRqm8j1iH3Hxk,056-590442
Bharatpur,Riverbank Jungle Resort ,"H982+HQ, Bharatpur 44200, Nepal",27.5664642,84.3520486,4.5,24,ChIJNYa_MQP3lDkRcJpl1eZyvv8,056-411121
Bharatpur,Baghmara Wildlife Resort,"HFVM+2GF, Ratnanagar 44200, Nepal",27.5925555,84.4837856,3.9,93,ChIJf2g-IQbvlDkRXA2F48TzA3Q,056-580041
Bharatpur,Safari Narayani Hotel,"Bharatpur 44200, Nepal",27.5694768,84.3653763,4.5,93,ChIJJwJd6CXxlDkRWLuHgCIlS7Y,985-1103118
Bharatpur,Hotel Shubham & Hospitality,"CMS Road, Southern Side from CMC Hospital Bharatpur Metropolitan city 10, 44200, Nepal",27.6832547,84.4308032,3.9,69,ChIJvWMZGwX7lDkRiA1trLwvrV8,985-5088281
Bharatpur,Hotel Tirupati ,"Bharatpur 44207, Nepal",27.697868,84.4206477,3.4,257,ChIJ-7c45UD7lDkRHKm8uGxR1Q4,056-590790
Bharatpur,Center Park Resort,"Ratnanagar 44200, Nepal",27.5909389,84.506919,4,373,ChIJYWI6CSTvlDkRNEOdPspCNRo,056-580305
Bharatpur,Hotel Everest Inn Chitwan,"CMS ROAD, Bharatpur Opposite of CMS Hospital, Bharatpur 44200, Nepal",27.6845537,84.4351304,2.9,30,ChIJWXvoxKP7lDkRl5ixxl0F4f0,985-5067464
Bharatpur,Hotel Image Palace,"Bharatpur 44200, Nepal",27.7031476,84.4314099,3.8,95,ChIJV-vAwE77lDkRA3dtgUYPuKo,056-530731
Bharatpur,Hotel Garden of Dreams,"Ratnanagar 44200, Nepal",27.5771393,84.5041639,4.7,26,ChIJ9RxXid7ulDkR7TmBDzWakrU,984-5049155
Bharatpur,Into The Wild Eco Resort - bharatpur 22 Patihani,"Bharatpur 44200, Nepal",27.5696882,84.3604635,4.7,60,ChIJ6x2PVyHxlDkRbALhwzMY2ts,984-1230163
Bharatpur,Diyalo Foodland Restaurant & Banquet Chitwan Pvt Ltd,"Bikram Marga, Bharatpur 44207, Nepal",27.6930512,84.4332852,4.1,251,ChIJ6wC0d7_7lDkRbbLnKiYBOQg,056-511593
